Date;TransactionID_count;TransactionID_nunique;CustomerID_count;CustomerID_nunique;ProductID_count;ProductID_nunique;Age_mean;Age_std;Age_min;Age_max;Income_mean;Income_std;StoreID_count;StoreID_nunique;Qty_sum;Qty_mean;TotalAmount_sum;TotalAmount_mean;TotalAmount_std;Price_x_mean;Price_x_std;ProductID_P1;ProductID_P10;ProductID_P2;ProductID_P3;ProductID_P4;ProductID_P5;ProductID_P6;ProductID_P7;ProductID_P8;ProductID_P9;Age_0;Age_2;Age_3;Age_18;Age_19;Age_20;Age_21;Age_22;Age_23;Age_24;Age_25;Age_26;Age_27;Age_28;Age_29;Age_30;Age_31;Age_32;Age_33;Age_34;Age_35;Age_36;Age_37;Age_38;Age_39;Age_40;Age_41;Age_42;Age_43;Age_44;Age_45;Age_46;Age_47;Age_48;Age_49;Age_50;Age_51;Age_52;Age_53;Age_54;Age_55;Age_56;Age_57;Age_58;Age_59;Age_60;Age_61;Age_62;Age_65;Age_66;Age_68;Age_69;Age_70;Age_72;StoreID_1;StoreID_2;StoreID_3;StoreID_4;StoreID_5;StoreID_6;StoreID_7;StoreID_8;StoreID_9;StoreID_10;StoreID_11;StoreID_12;StoreID_13;StoreID_14;StoreName_Bonafid;StoreName_Buana;StoreName_Buana Indah;StoreName_Gita Ginara;StoreName_Harapan Baru;StoreName_Lingga;StoreName_Prestasi Utama;StoreName_Priangan;StoreName_Prima Kelapa Dua;StoreName_Prima Kota;StoreName_Prima Tendean;StoreName_Sinar Harapan;GroupStore_Buana;GroupStore_Gita;GroupStore_Harapan Baru;GroupStore_Lingga;GroupStore_Prestasi;GroupStore_Priangan;GroupStore_Prima;Type_General Trade;Type_Modern Trade;Latitude_-1,26916;Latitude_-2,990934;Latitude_-3,654703;Latitude_-5,135399;Latitude_-5,45;Latitude_-6,2;Latitude_-6,914864;Latitude_-6,966667;Latitude_-7,250445;Latitude_-7,797068;Latitude_0,533505;Latitude_3,316694;Latitude_3,597031;Latitude_5,54829;Longitude_101,447403;Longitude_104,756554;Longitude_105,26667;Longitude_106,816666;Longitude_107,608238;Longitude_110,370529;Longitude_110,416664;Longitude_112,768845;Longitude_114,590111;Longitude_116,825264;Longitude_119,42379;Longitude_128,190643;Longitude_95,323753;Longitude_98,678513;Marital Status_Married;Marital Status_Single;Gender_0;Gender_1;Product Name_Cashew;Product Name_Cheese Stick;Product Name_Choco Bar;Product Name_Coffee Candy;Product Name_Crackers;Product Name_Ginger Candy ;Product Name_Oat;Product Name_Potato Chip;Product Name_Thai Tea;Product Name_Yoghurt
2022-05-10;10;10;10;10;10;7;43.6;14.408330923462302;21;62;792.9;388.6813747931731;10;7;42;4.2;314600;31460.0;18252.80495948195;8570.0;4965.671041147298;0;0;2;1;1;2;0;1;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;2;2;2;1;0;1;0;0;0;1;0;0;1;1;0;1;2;0;0;0;1;2;2;0;1;1;3;0;0;1;1;4;5;5;0;0;0;0;1;0;2;2;1;2;1;1;0;0;1;0;1;0;2;2;2;1;1;0;0;0;0;0;8;2;5;5;0;0;0;1;1;2;2;1;2;1
2022-05-11;16;16;16;16;16;10;41.0;12.110601416389967;19;59;592.4375;485.60587156664405;16;11;65;4.0625;639000;39937.5;24986.686454990384;10118.75;4884.972705484988;1;2;2;1;1;2;1;2;2;2;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;1;0;3;1;1;1;1;2;0;1;1;0;1;5;1;2;1;2;1;1;2;0;1;5;2;2;4;5;11;1;1;3;2;2;1;1;0;0;2;1;1;1;0;1;1;2;1;1;2;0;0;1;1;2;3;0;1;12;4;9;7;1;2;1;2;1;2;2;1;2;2
2022-05-12;15;15;15;15;15;9;42.6;11.134245756737569;25;61;867.2;621.7048220130562;15;8;46;3.066666666666667;393700;26246.666666666668;16421.539281716327;10313.333333333334;5240.892326784856;2;1;1;1;1;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;0;3;0;5;1;0;1;1;2;0;3;1;5;0;0;1;1;0;3;1;3;1;5;0;2;12;3;1;5;0;1;0;1;0;0;1;1;0;2;3;0;0;5;0;1;0;1;0;1;2;1;1;0;0;3;13;2;7;8;2;1;2;2;1;1;2;1;3;0
2022-05-13;12;12;12;11;12;8;38.916666666666664;10.317314073777618;21;51;791.5;522.4088437229982;12;7;37;3.0833333333333335;357000;29750.0;20339.504776307967;10333.333333333334;5507.240413282951;1;2;1;0;0;3;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;3;1;0;1;0;0;0;1;2;0;3;2;0;0;0;1;1;0;1;3;0;1;2;3;1;1;1;0;4;7;5;2;1;0;1;0;0;1;0;3;3;0;0;0;1;0;1;0;0;1;3;0;3;0;2;1;0;1;0;9;3;8;4;1;2;1;1;0;1;2;0;3;1
2022-05-14;19;19;19;18;19;8;41.473684210526315;18.019644900474074;2;61;710.1578947368421;506.0683158930987;19;12;74;3.8947368421052633;561000;29526.315789473683;15050.723205409364;8678.947368421053;4132.201316404882;0;1;4;3;1;1;0;6;2;1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;1;0;1;0;0;4;1;0;0;0;0;0;0;0;1;0;1;0;2;4;1;1;1;1;1;1;4;1;2;4;1;0;1;5;1;1;0;1;1;2;5;2;2;5;2;1;2;11;8;4;1;1;4;1;1;0;0;2;1;1;1;1;1;1;1;1;1;0;1;0;2;1;4;4;1;1;1;14;5;9;10;0;1;0;6;3;4;2;1;1;1
2022-05-15;22;22;22;21;22;8;42.09090909090909;10.954055960754536;25;60;970.6818181818181;488.43885286391065;22;11;71;3.227272727272727;598400;27200.0;13638.181696985856;10009.09090909091;5106.663162771621;2;3;2;0;0;5;1;3;4;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;1;2;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;3;1;0;0;2;3;2;1;1;3;3;2;0;3;2;1;1;2;3;2;1;3;0;4;5;1;4;2;4;2;4;14;8;3;3;2;0;2;0;1;1;0;3;1;2;1;3;1;3;2;0;1;3;1;0;2;3;0;2;3;1;17;5;15;7;1;3;2;3;0;2;4;0;5;2
2022-05-16;11;11;11;11;11;6;37.81818181818182;10.694093526972557;24;55;1103.4545454545455;742.3901081825328;11;8;36;3.272727272727273;329600;29963.636363636364;17969.93448665146;10345.454545454546;5016.046976726521;1;5;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;1;1;2;0;1;1;0;2;1;0;0;2;3;1;0;0;0;1;1;1;2;3;3;1;0;1;7;4;1;1;1;2;0;1;0;0;2;0;0;0;2;1;0;1;0;1;0;0;0;2;0;1;2;1;1;2;7;4;7;4;0;5;1;1;0;2;0;0;1;1
2022-05-17;20;20;20;20;20;10;38.5;11.847717968141865;21;61;817.25;607.3162598462882;20;11;69;3.45;598200;29910.0;21093.49862423316;9160.0;4493.785182132975;1;1;3;4;1;2;1;1;2;4;0;0;0;0;0;0;1;0;0;1;0;0;2;0;1;1;1;0;0;1;2;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;2;1;1;4;0;0;4;1;2;0;1;2;1;4;2;0;1;2;1;1;1;2;1;1;4;2;5;6;1;1;1;4;14;6;2;1;1;0;1;1;2;1;4;1;0;0;2;4;0;1;1;1;2;1;1;4;0;2;0;1;4;2;17;3;8;12;1;1;1;1;4;3;2;1;2;4
2022-05-18;15;15;15;15;15;8;38.06666666666667;10.194302797337814;22;59;598.0666666666667;477.994690147834;15;11;58;3.8666666666666667;403000;26866.666666666668;15873.187935575363;8040.0;4811.266539518021;0;0;5;2;1;1;1;1;1;3;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;2;0;2;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;2;1;1;1;1;1;0;0;0;1;1;2;1;1;1;1;0;1;1;2;1;2;3;1;2;2;1;1;1;2;6;6;9;1;1;0;1;2;3;1;1;1;2;0;1;0;1;0;1;2;3;1;2;1;1;1;1;1;0;1;0;12;3;5;10;1;0;0;1;2;5;1;1;1;3
2022-05-19;24;24;24;23;24;10;39.0;10.701483034160955;21;62;599.0833333333334;342.44287580325835;24;12;76;3.1666666666666665;713500;29729.166666666668;20732.656013215452;9937.5;4989.102254348754;1;3;2;3;2;5;1;2;4;1;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;1;0;4;0;0;1;2;2;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;2;0;1;1;2;1;1;1;3;3;2;5;2;0;2;2;1;1;3;4;5;0;0;1;2;3;3;3;4;4;7;0;3;17;7;2;5;3;1;0;2;0;1;2;1;2;1;3;1;2;5;0;2;0;1;1;2;1;2;1;3;1;3;17;7;9;15;1;3;1;2;3;2;4;2;5;1
2022-05-20;14;14;14;14;14;7;41.42857142857143;14.55871024356361;19;65;993.0;856.6388701466644;14;10;52;3.7142857142857144;474800;33914.28571428572;22251.25258852278;10314.285714285714;4447.100549425804;2;1;1;0;2;2;0;3;3;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;1;2;0;1;2;2;1;0;1;1;0;2;2;2;2;1;1;0;0;1;2;2;3;2;2;3;1;1;10;4;0;1;1;1;1;1;0;2;1;0;2;2;2;0;2;1;1;1;0;0;2;1;2;0;1;1;0;2;12;2;7;7;0;1;2;3;0;1;3;2;2;0
2022-05-21;14;14;14;14;14;7;36.714285714285715;11.117751373564513;22;56;919.1428571428571;622.0902552799599;14;9;56;4.0;532500;38035.71428571428;24217.2731471014;10335.714285714286;4015.663015063571;3;1;0;1;0;2;0;1;3;3;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;0;0;3;1;0;1;1;1;0;1;0;0;3;4;1;0;1;1;1;0;1;2;3;4;2;0;2;1;2;11;3;0;1;0;0;1;1;1;4;0;0;1;3;1;1;1;1;1;1;1;0;4;0;3;0;0;0;1;1;11;3;11;3;0;1;3;1;1;0;3;0;2;3
2022-05-22;11;11;11;11;11;7;37.36363636363637;15.377078573465948;19;60;601.9090909090909;708.2286995802209;11;7;40;3.6363636363636362;365200;33200.0;19077.735714701575;9654.545454545454;4939.506784358867;2;1;0;2;1;3;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;2;1;0;0;1;0;0;1;2;0;2;0;0;0;0;0;0;2;2;2;0;2;1;2;0;0;0;2;2;2;0;5;4;7;0;2;1;1;0;2;2;0;0;1;0;0;2;0;0;2;0;2;2;1;0;0;0;0;1;1;0;2;8;3;7;4;1;1;2;0;2;0;1;1;3;0
2022-05-23;8;8;8;8;8;5;38.875;8.757649717328762;26;53;822.5;418.50925915683155;8;6;15;1.875;172500;21562.5;9439.421516778906;13437.5;3245.188746436792;0;2;0;1;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;2;0;0;0;1;1;0;1;1;0;0;2;0;1;2;1;0;0;2;0;0;2;0;1;3;2;6;1;0;2;0;1;0;2;0;0;1;0;1;0;0;0;0;1;0;2;1;0;0;1;1;0;2;0;0;8;0;5;3;0;2;0;0;1;0;3;1;0;1
2022-05-24;12;12;12;12;12;7;38.5;10.139930069688933;22;55;813.1666666666666;523.9991036309706;12;10;45;3.75;473400;39450.0;25339.602493832743;11458.333333333334;4309.916331888449;2;2;0;1;0;1;1;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;2;2;0;0;1;1;0;1;0;2;2;0;1;0;1;1;3;1;1;3;2;2;1;2;7;5;0;0;1;1;1;1;0;0;1;1;2;1;2;1;2;0;1;1;0;1;0;1;1;0;1;1;1;2;10;2;7;5;1;2;2;3;1;0;2;0;1;0
2022-05-25;13;13;13;13;13;8;35.92307692307692;12.625777457656081;19;55;901.0;632.6311458240627;13;9;56;4.3076923076923075;460600;35430.769230769234;23155.25083054902;8615.384615384615;4257.1207315598795;3;1;3;0;1;1;0;2;1;1;0;0;0;0;1;1;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;1;1;1;0;0;0;0;2;1;2;1;1;1;2;0;1;2;2;1;0;2;0;2;3;0;1;2;2;3;7;6;1;2;0;1;2;2;1;2;1;0;0;1;0;0;0;2;2;2;1;0;2;1;1;1;1;0;0;0;9;4;10;3;0;1;3;2;0;3;1;1;1;1
2022-05-26;19;19;19;19;19;7;43.05263157894737;15.396513617665116;19;70;619.7368421052631;352.5826683370808;19;11;79;4.157894736842105;632700;33300.0;22643.68933426412;9136.842105263158;4875.70057943993;3;1;4;2;5;2;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;1;0;1;2;1;1;0;1;0;2;1;4;3;0;2;1;0;2;0;1;4;2;0;1;2;1;1;5;2;1;6;2;3;1;4;12;7;2;0;1;1;1;1;2;1;0;1;3;0;4;2;3;0;1;1;2;1;1;0;0;2;1;1;2;4;12;7;14;5;2;1;3;0;2;4;0;5;2;0
2022-05-27;5;5;5;5;5;5;38.0;12.708265027138834;28;60;819.0;185.69733439120768;5;3;18;3.6;144400;28880.0;10269.956182963975;9280.0;4196.665342864499;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;0;0;1;0;0;0;0;2;0;0;0;2;1;0;0;0;2;2;0;3;2;0;0;0;0;2;0;0;0;0;0;2;1;0;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;4;1;1;4;0;1;1;1;0;1;0;0;0;1
2022-05-28;15;15;15;15;15;7;38.6;15.150671838002998;0;60;630.0;317.22029299165956;15;9;67;4.466666666666667;647600;43173.333333333336;25363.51335134408;10466.666666666666;3742.9298429871496;4;2;0;0;3;2;1;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;0;0;1;0;0;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;1;2;1;2;0;2;2;3;2;0;1;1;2;0;2;1;0;0;3;2;4;2;2;2;2;1;10;5;2;0;2;0;2;0;1;1;3;0;2;0;1;1;2;0;2;0;1;0;1;3;0;2;0;2;1;1;13;2;7;8;1;2;4;1;0;0;0;3;2;2
2022-05-29;11;11;11;11;11;7;41.81818181818182;13.59277883155745;26;61;892.5454545454545;478.6640499633044;11;9;35;3.1818181818181817;271100;24645.454545454544;12858.566299270198;8454.545454545454;4331.134640337018;1;1;0;2;1;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;2;1;0;1;0;0;1;1;2;1;1;1;0;0;0;0;1;1;1;2;1;0;1;0;2;2;1;1;2;2;2;0;3;6;5;0;1;2;0;0;2;1;1;0;0;1;1;1;1;1;1;0;2;1;0;1;0;1;0;0;2;1;1;10;1;8;3;0;1;1;1;2;0;1;1;4;0
2022-05-30;14;14;14;14;14;7;35.857142857142854;13.055250301681713;24;66;634.0;203.82043379104368;14;9;57;4.071428571428571;466500;33321.42857142857;20907.93660758548;7764.285714285715;3247.8648946078983;2;1;2;3;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;1;0;0;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;2;0;2;1;2;1;0;2;0;1;1;0;2;1;2;0;2;1;1;0;0;2;2;1;3;2;3;1;1;0;4;9;5;1;1;0;1;0;2;0;0;2;2;0;2;2;1;0;1;0;2;0;2;0;2;2;1;1;0;1;2;7;7;8;6;0;1;2;2;3;2;0;0;2;2
2022-05-31;7;7;7;7;7;5;42.42857142857143;16.430227659785515;19;60;743.1428571428571;526.0511472507303;7;4;21;3.0;185600;26514.285714285714;25326.10172473112;8428.57142857143;4868.166761630873;0;1;2;0;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;3;0;0;2;0;0;1;0;3;1;0;0;0;2;0;0;1;0;3;1;2;5;0;0;0;1;3;0;1;0;0;0;0;2;0;0;0;0;3;0;1;0;0;0;2;0;1;0;0;0;6;1;3;4;0;1;0;1;0;2;0;2;1;0
2022-06-01;16;16;16;16;16;6;33.4375;11.039134929875619;20;62;628.5;480.54538460656005;16;10;67;4.1875;441600;27600.0;17128.650462504822;7168.75;4009.109418977403;0;0;4;3;0;3;1;2;0;3;0;0;0;0;0;1;0;1;0;1;0;2;0;1;0;0;2;0;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;1;1;2;0;0;1;1;4;1;1;0;1;1;0;1;1;3;1;0;0;2;2;4;1;2;1;3;5;0;4;9;7;1;1;1;2;0;2;0;1;1;2;4;0;1;0;4;1;0;2;0;2;1;1;0;1;2;1;0;1;10;6;4;12;1;0;0;2;3;4;0;0;3;3
2022-06-02;14;14;14;12;14;7;42.0;9.397217264046432;28;57;750.5;315.8275454445645;14;9;57;4.071428571428571;600400;42885.71428571428;19358.435137918845;11771.42857142857;4252.67853537917;3;0;0;0;1;1;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;0;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;1;2;2;0;1;2;0;1;2;1;2;3;0;2;0;1;0;2;3;1;2;3;2;2;1;8;6;1;0;1;2;2;0;0;1;0;1;2;2;2;0;2;0;2;0;0;1;1;0;2;1;2;1;0;2;12;2;9;5;2;0;3;3;0;0;3;1;1;1
2022-06-03;15;15;15;15;15;7;41.93333333333333;14.189868954728965;20;61;653.1333333333333;410.3454758174014;15;7;49;3.2666666666666666;545000;36333.333333333336;20825.385150500017;11366.666666666666;3730.313404425706;1;5;0;3;2;1;0;0;1;2;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;2;2;0;1;0;0;1;0;6;0;1;2;0;1;2;1;0;6;1;0;2;0;0;1;4;1;0;6;1;2;12;3;0;6;0;0;1;0;0;2;2;2;0;1;1;0;0;6;1;0;0;2;2;2;1;0;0;0;0;1;11;4;8;7;0;5;1;0;3;0;1;2;1;2
2022-06-04;11;11;11;10;11;4;37.72727272727273;16.322321581753673;18;61;524.8181818181819;421.58340057023554;11;8;34;3.090909090909091;308800;28072.727272727272;13931.912353233558;9490.90909090909;3770.796877439713;3;0;0;0;0;2;0;4;2;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;2;1;1;1;0;2;2;0;0;0;1;2;1;2;0;1;1;1;0;2;1;2;2;2;2;5;6;0;1;2;0;2;1;0;0;2;1;1;0;1;0;1;1;2;1;0;1;0;2;0;0;0;2;0;1;8;3;5;6;0;0;3;4;0;0;2;0;2;0
2022-06-05;17;17;17;16;17;7;37.23529411764706;13.800042625680119;18;61;560.2941176470588;521.4442401525165;17;8;83;4.882352941176471;607900;35758.82352941176;14844.235363581776;7641.176470588235;3288.2477901477805;4;0;3;3;0;2;0;3;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;5;0;0;0;2;0;0;2;1;2;1;0;3;1;2;3;0;0;2;1;0;1;0;0;5;3;3;2;4;1;1;1;5;10;7;3;0;1;0;1;5;0;0;2;0;1;0;2;2;1;0;1;5;0;0;0;2;0;3;0;1;2;2;11;6;9;8;0;0;4;3;3;3;1;0;2;1
2022-06-06;12;12;12;11;12;6;34.916666666666664;9.885327357740712;25;61;583.8333333333334;294.1535880001013;12;7;46;3.8333333333333335;434400;36200.0;25923.804434604815;10433.333333333334;4881.753286629216;2;0;1;0;1;2;0;0;4;2;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;0;2;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;3;0;1;2;0;1;0;0;0;0;1;0;0;2;3;0;2;0;1;2;2;0;0;2;3;0;2;0;1;4;5;7;0;0;1;1;1;0;2;3;0;2;0;2;0;0;0;0;1;0;2;2;3;0;2;0;1;1;0;0;9;3;5;7;0;0;2;0;0;1;4;1;2;2
2022-06-07;16;16;16;15;16;7;35.25;10.082988974836114;20;51;636.1875;776.5810727155279;16;8;63;3.9375;559400;34962.5;19588.597873933366;9612.5;4893.652351090475;0;3;2;2;2;3;0;2;2;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;2;1;1;0;3;5;2;3;0;0;1;2;0;5;1;0;1;1;3;2;1;2;1;5;2;7;9;3;0;2;0;5;1;1;0;2;0;1;0;1;0;1;0;5;1;1;0;0;2;0;3;0;2;0;1;13;3;9;7;0;3;0;2;2;2;2;2;3;0
2022-06-08;10;10;10;10;10;5;39.4;14.00952057233461;18;60;594.3;284.05087572475463;10;9;41;4.1;327000;32700.0;19073.0175903028;9040.0;5836.1326616557;0;2;2;0;0;3;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;0;1;0;1;1;0;0;1;0;1;1;0;3;1;0;1;1;0;1;1;2;0;3;2;0;2;5;5;0;1;1;2;0;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;2;1;0;0;8;2;5;5;0;2;0;1;0;2;2;0;3;0
2022-06-09;13;13;13;13;13;6;39.69230769230769;9.664234884223164;21;54;1035.7692307692307;684.5487752096454;13;9;55;4.230769230769231;432600;33276.92307692308;24712.68749199332;9200.0;4977.951385861457;2;2;1;0;0;4;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;1;0;1;2;0;1;1;2;3;1;1;1;2;1;1;2;1;0;0;0;2;4;2;1;1;2;1;9;4;1;1;1;0;2;0;1;1;3;0;0;1;2;0;0;1;2;0;1;0;1;3;1;1;0;1;0;2;10;3;8;5;0;2;2;0;0;1;2;0;4;2
2022-06-10;21;21;21;21;21;9;41.285714285714285;15.222164291397124;21;70;594.5714285714286;368.12763702669366;21;10;64;3.0476190476190474;719400;34257.142857142855;22159.886539162864;11723.809523809523;4394.758783130738;1;5;1;0;2;2;2;2;2;4;0;0;0;0;0;0;1;0;1;0;0;2;1;0;1;0;0;1;1;1;0;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;2;0;0;0;1;0;0;1;0;4;5;0;0;1;1;2;2;1;2;0;1;2;0;1;2;2;0;2;2;1;0;5;0;4;2;4;1;4;2;1;0;9;10;11;2;1;1;1;0;4;5;0;1;0;0;2;2;2;0;1;0;4;5;0;0;1;2;2;1;1;2;2;17;4;13;8;2;5;1;2;0;1;2;2;2;4
2022-06-11;20;20;20;20;20;8;37.3;15.417351810285231;18;61;590.4;418.64284489161804;20;12;72;3.6;645000;32250.0;25201.722998740843;9475.0;3740.514318702851;3;1;0;3;4;4;0;2;2;1;0;0;0;1;0;0;1;0;2;0;2;1;0;0;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;1;2;1;0;1;2;0;3;1;5;1;1;1;1;1;1;0;0;5;3;1;1;2;1;1;4;1;1;8;3;2;1;4;12;8;1;1;1;2;1;1;2;0;1;1;1;0;5;3;1;1;1;1;2;1;0;1;0;1;2;1;3;5;14;6;9;11;0;1;3;2;3;0;2;4;4;1
