TransactionID;CustomerID;Date;ProductID;Price_x;Qty;TotalAmount;StoreID;Age;Gender;Marital Status;Income;StoreName;GroupStore;Type;Latitude;Longitude;Product Name;Price_y
TR31421;427;13/01/2022;P6;18000;3;54000;2;54;0;Married;16,88;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cashew;18000
TR33225;286;13/01/2022;P1;8800;3;26400;4;60;0;Married;6,19;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Choco Bar;8800
TR37826;149;13/01/2022;P7;9400;6;56400;6;61;1;Married;3,96;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Coffee Candy;9400
TR48412;275;13/01/2022;P4;12000;2;24000;3;41;0;Married;15,33;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Potato Chip;12000
TR61271;442;13/01/2022;P1;8800;3;26400;12;42;1;Married;14,88;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Choco Bar;8800
TR75546;34;13/01/2022;P5;4200;4;16800;6;45;0;Married;6,36;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR83152;420;13/01/2022;P10;15000;1;15000;10;48;1;Single;6,01;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cheese Stick;15000
TR97807;324;13/01/2022;P6;18000;3;54000;12;36;1;Married;10,59;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cashew;18000
TR16701;426;14/01/2022;P4;12000;1;12000;14;19;0;Single;2,16;Priangan;Priangan;Modern Trade;-5,45;105,26667;Potato Chip;12000
TR19443;295;14/01/2022;P9;10000;6;60000;2;34;0;Married;4,78;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Yoghurt;10000
TR22474;231;14/01/2022;P3;7500;2;15000;8;51;1;Married;16,59;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Crackers;7500
TR43117;267;14/01/2022;P10;15000;4;60000;1;22;0;Single;0;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR63072;210;14/01/2022;P7;9400;5;47000;3;33;0;Married;10,9;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Coffee Candy;9400
TR68172;131;14/01/2022;P5;4200;5;21000;14;25;0;Single;7,12;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR82815;206;14/01/2022;P7;9400;3;28200;9;68;0;Married;8,3;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Coffee Candy;9400
TR88153;303;14/01/2022;P5;4200;3;12600;1;45;0;Married;10,34;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR94606;329;14/01/2022;P10;15000;2;30000;13;19;1;Single;0;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR11326;433;15/01/2022;P9;10000;2;20000;11;48;1;Married;11,97;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR13287;2;15/01/2022;P5;4200;2;8400;9;60;1;Married;6,23;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR14344;300;15/01/2022;P7;9400;2;18800;4;25;1;Single;4,22;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Coffee Candy;9400
TR1445;171;15/01/2022;P5;4200;3;12600;13;40;0;Married;10,05;Buana;Buana;General Trade;-1,26916;116,825264;Thai Tea;4200
TR16248;130;15/01/2022;P2;3200;7;22400;10;40;0;Married;9,73;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Ginger Candy ;3200
TR21056;62;15/01/2022;P8;16000;3;48000;5;51;1;Married;13,62;Bonafid;Gita;General Trade;-7,250445;112,768845;Oat;16000
TR30914;241;15/01/2022;P3;7500;5;37500;2;24;1;Single;0,57;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR32340;121;15/01/2022;P5;4200;3;12600;4;26;0;Single;2,93;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR33508;234;15/01/2022;P4;12000;5;60000;8;61;1;Married;10,86;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Potato Chip;12000
TR34660;85;15/01/2022;P10;15000;5;75000;2;59;1;Married;7,89;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR37177;93;15/01/2022;P5;4200;3;12600;8;32;0;Married;4,85;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR37379;48;15/01/2022;P10;15000;5;75000;2;32;0;Married;10,62;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR38169;444;15/01/2022;P4;12000;1;12000;9;53;0;Married;15,31;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Potato Chip;12000
TR41344;306;15/01/2022;P8;16000;2;32000;1;49;0;Married;16,52;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR44149;197;15/01/2022;P4;12000;2;24000;8;51;0;Married;13,33;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Potato Chip;12000
TR54663;361;15/01/2022;P1;8800;8;70400;1;26;1;Single;0,06;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Choco Bar;8800
TR65307;443;15/01/2022;P5;4200;4;16800;4;33;1;;9,28;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR71470;217;15/01/2022;P10;15000;5;75000;14;39;1;Single;6,96;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cheese Stick;15000
TR71650;142;15/01/2022;P5;4200;5;21000;7;23;1;Single;1,58;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR76485;434;15/01/2022;P9;10000;3;30000;5;37;0;Married;9,33;Bonafid;Gita;General Trade;-7,250445;112,768845;Yoghurt;10000
TR85027;216;15/01/2022;P2;3200;6;19200;1;30;0;Married;4,82;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR8647;378;15/01/2022;P1;8800;9;79200;9;54;0;Married;14,66;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR88822;59;15/01/2022;P7;9400;3;28200;1;46;1;Married;10,57;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR96420;351;15/01/2022;P9;10000;5;50000;8;45;1;Married;18,34;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Yoghurt;10000
TR98224;40;15/01/2022;P6;18000;4;72000;10;19;0;Single;3,48;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cashew;18000
TR1576;138;16/01/2022;P1;8800;2;17600;7;37;1;Married;8,96;Buana Indah;Buana;General Trade;3,316694;114,590111;Choco Bar;8800
TR16100;184;16/01/2022;P9;10000;5;50000;11;33;0;Single;13,93;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Yoghurt;10000
TR17745;150;16/01/2022;P2;3200;5;16000;2;61;1;Married;8,56;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Ginger Candy ;3200
TR19359;105;16/01/2022;P10;15000;5;75000;13;61;0;Married;7,54;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR40245;355;16/01/2022;P6;18000;3;54000;12;19;1;Single;0;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cashew;18000
TR4066;342;16/01/2022;P10;15000;4;60000;10;48;1;Married;13,55;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cheese Stick;15000
TR44922;209;16/01/2022;P10;15000;1;15000;1;47;0;Single;2,55;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR52563;278;16/01/2022;P8;16000;3;48000;3;31;1;Married;9,76;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Oat;16000
TR66649;299;16/01/2022;P8;16000;3;48000;1;37;1;Married;4,54;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR88920;447;16/01/2022;P8;16000;1;16000;4;54;1;Married;20,37;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Oat;16000
TR95280;423;16/01/2022;P10;15000;1;15000;10;22;0;Married;3,55;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cheese Stick;15000
TR12572;264;17/01/2022;P1;8800;8;70400;1;21;1;Single;1,12;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Choco Bar;8800
TR16416;162;17/01/2022;P8;16000;2;32000;11;49;0;Married;11,46;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Oat;16000
TR19683;446;17/01/2022;P10;15000;5;75000;13;57;0;Married;7,81;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR28079;217;17/01/2022;P5;4200;3;12600;11;39;1;Single;6,96;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR28209;447;17/01/2022;P3;7500;5;37500;9;54;1;Married;20,37;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Crackers;7500
TR2841;16;17/01/2022;P7;9400;6;56400;2;52;0;Married;11,8;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Coffee Candy;9400
TR28854;136;17/01/2022;P9;10000;4;40000;8;28;1;Married;2,96;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Yoghurt;10000
TR28928;110;17/01/2022;P10;15000;5;75000;4;19;0;Married;2,41;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cheese Stick;15000
TR3941;177;17/01/2022;P7;9400;2;18800;7;33;1;Married;8,06;Buana Indah;Buana;General Trade;3,316694;114,590111;Coffee Candy;9400
TR55188;398;17/01/2022;P5;4200;5;21000;6;33;0;Married;7,44;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR67971;177;17/01/2022;P2;3200;5;16000;2;33;1;Married;8,06;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Ginger Candy ;3200
TR81233;71;17/01/2022;P3;7500;6;45000;13;46;0;Married;12,42;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR84034;439;17/01/2022;P5;4200;5;21000;8;35;0;Single;12,34;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR8508;401;17/01/2022;P5;4200;4;16800;14;45;0;Married;4,08;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR88404;296;17/01/2022;P5;4200;5;21000;3;38;1;Single;3,18;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR91007;37;17/01/2022;P10;15000;5;75000;2;51;0;Married;17,11;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR98921;187;17/01/2022;P8;16000;2;32000;9;49;1;Married;9,18;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Oat;16000
TR18620;306;18/01/2022;P2;3200;4;12800;1;49;0;Married;16,52;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR3743;83;18/01/2022;P3;7500;4;30000;13;34;1;Married;10,88;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR40659;368;18/01/2022;P3;7500;6;45000;6;44;0;Married;16,13;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Crackers;7500
TR49285;240;18/01/2022;P3;7500;1;7500;11;22;1;Single;3,33;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR52721;356;18/01/2022;P8;16000;3;48000;12;56;0;Married;13,25;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Oat;16000
TR53728;120;18/01/2022;P5;4200;3;12600;7;30;0;Married;2,48;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR60985;404;18/01/2022;P5;4200;2;8400;2;22;0;Single;2,69;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Thai Tea;4200
TR71324;225;18/01/2022;P3;7500;2;15000;7;59;1;Married;10,59;Buana Indah;Buana;General Trade;3,316694;114,590111;Crackers;7500
TR75701;378;18/01/2022;P8;16000;1;16000;11;54;0;Married;14,66;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Oat;16000
TR7896;303;18/01/2022;P7;9400;5;47000;6;45;0;Married;10,34;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Coffee Candy;9400
TR82047;92;18/01/2022;P2;3200;4;12800;5;60;0;Married;10,72;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR89703;81;18/01/2022;P8;16000;2;32000;4;44;0;Married;19,49;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Oat;16000
TR20664;130;19/01/2022;P6;18000;3;54000;8;40;0;Married;9,73;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Cashew;18000
TR2323;115;19/01/2022;P3;7500;4;30000;11;39;0;Married;5,07;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR24906;23;19/01/2022;P1;8800;2;17600;9;57;1;Married;12,56;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR29591;203;19/01/2022;P4;12000;4;48000;5;53;0;Married;17,2;Bonafid;Gita;General Trade;-7,250445;112,768845;Potato Chip;12000
TR3330;318;19/01/2022;P10;15000;1;15000;2;18;0;Single;3,64;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR3414;56;19/01/2022;P3;7500;2;15000;13;20;1;Single;1;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR38717;45;19/01/2022;P3;7500;3;22500;3;53;0;Married;9,25;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Crackers;7500
TR53185;404;19/01/2022;P4;12000;3;36000;1;22;0;Single;2,69;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Potato Chip;12000
TR75889;154;19/01/2022;P3;7500;3;22500;12;31;0;Married;8,36;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR76104;6;19/01/2022;P7;9400;6;56400;3;23;0;Married;2,33;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Coffee Candy;9400
TR78475;397;19/01/2022;P10;15000;4;60000;6;24;0;Single;6,42;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR80853;351;19/01/2022;P7;9400;2;18800;11;45;1;Married;18,34;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Coffee Candy;9400
TR87436;151;19/01/2022;P1;8800;6;52800;10;42;0;Married;10,38;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Choco Bar;8800
TR89069;107;19/01/2022;P9;10000;4;40000;7;38;1;Married;9,85;Buana Indah;Buana;General Trade;3,316694;114,590111;Yoghurt;10000
TR97235;413;19/01/2022;P5;4200;2;8400;11;31;0;Married;8,8;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR19590;258;20/01/2022;P6;18000;2;36000;12;51;0;Married;12,57;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cashew;18000
TR20045;243;20/01/2022;P3;7500;1;7500;12;38;0;Married;3,34;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR24538;116;20/01/2022;P10;15000;1;15000;3;51;1;Married;15,77;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR31616;416;20/01/2022;P9;10000;5;50000;2;27;1;;3,43;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Yoghurt;10000
TR33794;169;20/01/2022;P9;10000;6;60000;12;34;0;Married;3,97;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Yoghurt;10000
TR38395;386;20/01/2022;P8;16000;1;16000;7;33;0;Married;6,95;Buana Indah;Buana;General Trade;3,316694;114,590111;Oat;16000
TR60760;359;20/01/2022;P5;4200;3;12600;3;46;0;Married;19,99;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR63307;443;20/01/2022;P7;9400;4;37600;13;33;1;;9,28;Buana;Buana;General Trade;-1,26916;116,825264;Coffee Candy;9400
TR63588;326;20/01/2022;P4;12000;3;36000;6;24;1;Single;2,69;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR72168;130;20/01/2022;P5;4200;3;12600;9;40;0;Married;9,73;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR82517;297;20/01/2022;P5;4200;2;8400;5;41;1;Married;12,13;Bonafid;Gita;General Trade;-7,250445;112,768845;Thai Tea;4200
TR88378;44;20/01/2022;P7;9400;6;56400;14;40;0;Married;10,65;Priangan;Priangan;Modern Trade;-5,45;105,26667;Coffee Candy;9400
TR92856;79;20/01/2022;P7;9400;3;28200;10;20;1;Single;1,6;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR14385;66;21/01/2022;P6;18000;3;54000;9;37;1;Married;3,04;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cashew;18000
TR1807;197;21/01/2022;P3;7500;4;30000;11;51;0;Married;13,33;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR24740;106;21/01/2022;P2;3200;3;9600;5;24;0;Single;6,79;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR26433;209;21/01/2022;P7;9400;3;28200;4;47;0;Single;2,55;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Coffee Candy;9400
TR28011;367;21/01/2022;P9;10000;5;50000;5;43;0;Married;10,96;Bonafid;Gita;General Trade;-7,250445;112,768845;Yoghurt;10000
TR31493;131;21/01/2022;P1;8800;8;70400;12;25;0;Single;7,12;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Choco Bar;8800
TR32113;171;21/01/2022;P3;7500;6;45000;2;40;0;Married;10,05;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR32730;243;21/01/2022;P6;18000;1;18000;9;38;0;Married;3,34;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cashew;18000
TR3316;435;21/01/2022;P7;9400;5;47000;13;29;1;Married;3,61;Buana;Buana;General Trade;-1,26916;116,825264;Coffee Candy;9400
TR34731;281;21/01/2022;P3;7500;5;37500;4;35;0;Married;3,03;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Crackers;7500
TR47402;19;21/01/2022;P9;10000;5;50000;3;24;1;Single;4,14;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Yoghurt;10000
TR56276;88;21/01/2022;P10;15000;2;30000;1;21;0;Single;2,97;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR93101;267;21/01/2022;P1;8800;3;26400;12;22;0;Single;0;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Choco Bar;8800
TR94279;119;21/01/2022;P5;4200;4;16800;1;26;1;Single;5,54;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR99024;289;21/01/2022;P6;18000;3;54000;1;29;0;Married;2,37;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cashew;18000
TR22459;362;22/01/2022;P10;15000;5;75000;12;25;0;Single;7,47;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cheese Stick;15000
TR25854;176;22/01/2022;P8;16000;2;32000;8;54;1;Married;18,32;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Oat;16000
TR4315;181;22/01/2022;P5;4200;5;21000;8;33;1;Married;9,94;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR47702;359;22/01/2022;P4;12000;5;60000;11;46;0;Married;19,99;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Potato Chip;12000
TR56832;429;22/01/2022;P4;12000;5;60000;2;37;1;Married;8,97;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Potato Chip;12000
TR67395;328;22/01/2022;P8;16000;3;48000;11;36;0;Married;10,53;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Oat;16000
TR81633;376;22/01/2022;P8;16000;2;32000;5;44;0;Married;14,65;Bonafid;Gita;General Trade;-7,250445;112,768845;Oat;16000
TR9042;320;22/01/2022;P5;4200;3;12600;7;30;0;Married;3,72;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR95963;73;22/01/2022;P3;7500;2;15000;3;53;0;Married;13,71;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Crackers;7500
TR11023;395;23/01/2022;P3;7500;5;37500;3;28;0;Married;3,39;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Crackers;7500
TR16773;14;23/01/2022;P6;18000;1;18000;2;58;1;Married;10,18;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cashew;18000
TR23559;62;23/01/2022;P5;4200;5;21000;10;51;1;Married;13,62;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Thai Tea;4200
TR40337;168;23/01/2022;P3;7500;2;15000;12;27;0;Married;4,88;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR5111;294;23/01/2022;P5;4200;5;21000;13;54;1;Married;19,07;Buana;Buana;General Trade;-1,26916;116,825264;Thai Tea;4200
TR68999;349;23/01/2022;P1;8800;3;26400;13;37;0;Married;5,96;Buana;Buana;General Trade;-1,26916;116,825264;Choco Bar;8800
TR72014;295;23/01/2022;P5;4200;5;21000;6;34;0;Married;4,78;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR82501;335;23/01/2022;P5;4200;4;16800;13;29;1;Single;4,74;Buana;Buana;General Trade;-1,26916;116,825264;Thai Tea;4200
TR8408;26;23/01/2022;P10;15000;1;15000;2;45;1;Married;7,83;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR91120;114;23/01/2022;P3;7500;6;45000;12;22;0;Single;3,14;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR13528;196;24/01/2022;P4;12000;5;60000;10;34;0;Married;3,17;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Potato Chip;12000
TR14110;356;24/01/2022;P6;18000;2;36000;9;56;0;Married;13,25;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cashew;18000
TR26197;187;24/01/2022;P10;15000;4;60000;2;49;1;Married;9,18;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR27545;34;24/01/2022;P6;18000;4;72000;7;45;0;Married;6,36;Buana Indah;Buana;General Trade;3,316694;114,590111;Cashew;18000
TR29618;171;24/01/2022;P10;15000;4;60000;9;40;0;Married;10,05;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR3218;91;24/01/2022;P1;8800;10;88000;10;59;0;Married;9,85;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Choco Bar;8800
TR34744;76;24/01/2022;P2;3200;3;9600;8;38;1;Married;7,88;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Ginger Candy ;3200
TR37162;169;24/01/2022;P8;16000;2;32000;5;34;0;Married;3,97;Bonafid;Gita;General Trade;-7,250445;112,768845;Oat;16000
TR48869;257;24/01/2022;P1;8800;6;52800;5;60;0;Married;4,25;Bonafid;Gita;General Trade;-7,250445;112,768845;Choco Bar;8800
TR62843;123;24/01/2022;P2;3200;5;16000;3;34;0;Married;4,36;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Ginger Candy ;3200
TR65973;422;24/01/2022;P2;3200;5;16000;11;21;1;Single;3,88;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Ginger Candy ;3200
TR69288;160;24/01/2022;P2;3200;3;9600;4;48;1;Married;12,57;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Ginger Candy ;3200
TR80016;183;24/01/2022;P3;7500;2;15000;10;27;1;Single;0,18;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Crackers;7500
TR1186;423;25/01/2022;P4;12000;5;60000;13;22;0;Married;3,55;Buana;Buana;General Trade;-1,26916;116,825264;Potato Chip;12000
TR14148;418;25/01/2022;P5;4200;5;21000;1;45;0;Single;23,84;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR24554;444;25/01/2022;P10;15000;5;75000;14;53;0;Married;15,31;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cheese Stick;15000
TR24979;276;25/01/2022;P5;4200;2;8400;1;31;1;Married;8,96;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR32972;372;25/01/2022;P5;4200;2;8400;11;31;1;Married;6,19;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Thai Tea;4200
TR38205;314;25/01/2022;P8;16000;3;48000;1;35;0;Married;6,64;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Oat;16000
TR496;3;25/01/2022;P1;8800;2;17600;8;32;1;Married;9,17;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Choco Bar;8800
TR53992;96;25/01/2022;P2;3200;5;16000;4;55;0;Married;13,67;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Ginger Candy ;3200
TR5572;344;25/01/2022;P2;3200;4;12800;1;47;1;Married;5,63;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR57565;180;25/01/2022;P5;4200;4;16800;12;22;1;Married;4,07;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
TR600;97;25/01/2022;P4;12000;1;12000;7;51;1;Married;20,22;Buana Indah;Buana;General Trade;3,316694;114,590111;Potato Chip;12000
TR6094;104;25/01/2022;P1;8800;4;35200;3;31;1;Married;7,92;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Choco Bar;8800
TR67707;49;25/01/2022;P10;15000;3;45000;13;44;1;Married;13,48;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR74093;298;25/01/2022;P3;7500;3;22500;2;38;1;Married;8,99;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR74832;57;25/01/2022;P9;10000;2;20000;4;33;1;Married;6,5;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Yoghurt;10000
TR94774;222;25/01/2022;P3;7500;6;45000;3;45;0;Married;15,03;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Crackers;7500
TR99456;403;25/01/2022;P5;4200;4;16800;3;30;0;Married;4,06;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
